Region,Country,State,City,Month,Day,Year,AvgTemperature,,Date,,,,
North America,US,Alaska,Anchorage,10,4,2007,40.7,,2007-10-04,,,,
North America,US,Alaska,Anchorage,10,5,2007,38.8,,2007-10-05,,,,
North America,US,Alaska,Anchorage,10,6,2007,38.3,,2007-10-06,,,,
North America,US,Alaska,Anchorage,10,7,2007,37.9,,2007-10-07,,,,
North America,US,Alaska,Anchorage,10,8,2007,33.5,,2007-10-08,,,,
North America,US,Alaska,Anchorage,10,9,2007,30.5,,2007-10-09,,,,
North America,US,Alaska,Anchorage,10,10,2007,30.2,,2007-10-10,,,,
North America,US,Alaska,Anchorage,10,11,2007,29.2,,2007-10-11,,,,
North America,US,Alaska,Anchorage,10,12,2007,34.5,,2007-10-12,,,,
North America,US,Alaska,Anchorage,10,13,2007,36.4,,2007-10-13,,,,
North America,US,Alaska,Anchorage,10,14,2007,38.3,,2007-10-14,,,,
North America,US,Alaska,Anchorage,10,15,2007,35.3,,2007-10-15,,,,
North America,US,Alaska,Anchorage,10,16,2007,35.5,,2007-10-16,,,,
North America,US,Alaska,Anchorage,10,17,2007,36.1,,2007-10-17,,,,
North America,US,Alaska,Anchorage,10,18,2007,38,,2007-10-18,,,,
North America,US,Alaska,Anchorage,10,19,2007,37.4,,2007-10-19,,,,
North America,US,Alaska,Anchorage,10,20,2007,36.3,,2007-10-20,,,,
North America,US,Alaska,Anchorage,10,21,2007,31.7,,2007-10-21,,,,
North America,US,Alaska,Anchorage,10,22,2007,29.9,,2007-10-22,,,,
North America,US,Alaska,Anchorage,10,23,2007,31.5,,2007-10-23,,,,
North America,US,Alaska,Anchorage,10,24,2007,32.6,,2007-10-24,,,,
North America,US,Alaska,Anchorage,10,25,2007,30.4,,2007-10-25,,,,
North America,US,Alaska,Anchorage,10,26,2007,34,,2007-10-26,,,,
North America,US,Alaska,Anchorage,10,27,2007,34.4,,2007-10-27,,,,
North America,US,Alaska,Anchorage,10,28,2007,33.8,,2007-10-28,,,,
North America,US,Alaska,Anchorage,10,29,2007,32.1,,2007-10-29,,,,
North America,US,Alaska,Anchorage,10,30,2007,37.5,,2007-10-30,,,,
North America,US,Alaska,Anchorage,10,31,2007,40.9,,2007-10-31,,,,
North America,US,Alaska,Anchorage,11,1,2007,37.7,,2007-11-01,,,,
North America,US,Alaska,Anchorage,11,2,2007,36.4,,2007-11-02,,,,
North America,US,Alaska,Anchorage,11,3,2007,33,,2007-11-03,,,,
North America,US,Alaska,Anchorage,11,4,2007,34.7,,2007-11-04,,,,
North America,US,Alaska,Anchorage,11,5,2007,36.1,,2007-11-05,,,,
North America,US,Alaska,Anchorage,11,6,2007,28.4,,2007-11-06,,,,
North America,US,Alaska,Anchorage,11,7,2007,30.8,,2007-11-07,,,,
North America,US,Alaska,Anchorage,11,8,2007,37.9,,2007-11-08,,,,
North America,US,Alaska,Anchorage,11,9,2007,38.3,,2007-11-09,,,,
North America,US,Alaska,Anchorage,11,10,2007,34,,2007-11-10,,,,
North America,US,Alaska,Anchorage,11,11,2007,30.9,,2007-11-11,,,,
North America,US,Alaska,Anchorage,11,12,2007,28.3,,2007-11-12,,,,
North America,US,Alaska,Anchorage,11,13,2007,27,,2007-11-13,,,,
North America,US,Alaska,Anchorage,11,14,2007,29.8,,2007-11-14,,,,
North America,US,Alaska,Anchorage,11,15,2007,25.9,,2007-11-15,,,,
North America,US,Alaska,Anchorage,11,16,2007,24.2,,2007-11-16,,,,
North America,US,Alaska,Anchorage,11,17,2007,26,,2007-11-17,,,,
North America,US,Alaska,Anchorage,11,18,2007,22.6,,2007-11-18,,,,
North America,US,Alaska,Anchorage,11,19,2007,21.6,,2007-11-19,,,,
North America,US,Alaska,Anchorage,11,20,2007,25.3,,2007-11-20,,,,
North America,US,Alaska,Anchorage,11,21,2007,38.7,,2007-11-21,,,,
North America,US,Alaska,Anchorage,11,22,2007,40,,2007-11-22,,,,
North America,US,Alaska,Anchorage,11,23,2007,38.1,,2007-11-23,,,,
North America,US,Alaska,Anchorage,11,24,2007,35.9,,2007-11-24,,,,
North America,US,Alaska,Anchorage,11,25,2007,32.9,,2007-11-25,,,,
North America,US,Alaska,Anchorage,11,26,2007,36.6,,2007-11-26,,,,
North America,US,Alaska,Anchorage,11,27,2007,31.7,,2007-11-27,,,,
North America,US,Alaska,Anchorage,11,28,2007,27.5,,2007-11-28,,,,
North America,US,Alaska,Anchorage,11,29,2007,24.9,,2007-11-29,,,,
North America,US,Alaska,Anchorage,11,30,2007,25.4,,2007-11-30,,,,
North America,US,Alaska,Anchorage,12,1,2007,23.9,,2007-12-01,,,,
North America,US,Alaska,Anchorage,12,2,2007,23.6,,2007-12-02,,,,
North America,US,Alaska,Anchorage,12,3,2007,19.8,,2007-12-03,,,,
North America,US,Alaska,Anchorage,12,4,2007,9.9,,2007-12-04,,,,
North America,US,Alaska,Anchorage,12,5,2007,18.4,,2007-12-05,,,,
North America,US,Alaska,Anchorage,12,6,2007,22.6,,2007-12-06,,,,
North America,US,Alaska,Anchorage,12,7,2007,31.3,,2007-12-07,,,,
North America,US,Alaska,Anchorage,12,8,2007,36.2,,2007-12-08,,,,
North America,US,Alaska,Anchorage,12,9,2007,33.1,,2007-12-09,,,,
North America,US,Alaska,Anchorage,12,10,2007,29.7,,2007-12-10,,,,
North America,US,Alaska,Anchorage,12,11,2007,33,,2007-12-11,,,,
North America,US,Alaska,Anchorage,12,12,2007,31.2,,2007-12-12,,,,
North America,US,Alaska,Anchorage,12,13,2007,23.6,,2007-12-13,,,,
North America,US,Alaska,Anchorage,12,14,2007,15,,2007-12-14,,,,
North America,US,Alaska,Anchorage,12,15,2007,14.7,,2007-12-15,,,,
North America,US,Alaska,Anchorage,12,16,2007,14.9,,2007-12-16,,,,
North America,US,Alaska,Anchorage,12,17,2007,14.5,,2007-12-17,,,,
North America,US,Alaska,Anchorage,12,18,2007,9.3,,2007-12-18,,,,
North America,US,Alaska,Anchorage,12,19,2007,0.6,,2007-12-19,,,,
North America,US,Alaska,Anchorage,12,20,2007,-2.6,,2007-12-20,,,,
North America,US,Alaska,Anchorage,12,21,2007,10.6,,2007-12-21,,,,
North America,US,Alaska,Anchorage,12,22,2007,16.6,,2007-12-22,,,,
North America,US,Alaska,Anchorage,12,23,2007,23.1,,2007-12-23,,,,
North America,US,Alaska,Anchorage,12,24,2007,21.1,,2007-12-24,,,,
North America,US,Alaska,Anchorage,12,25,2007,21.7,,2007-12-25,,,,
North America,US,Alaska,Anchorage,12,26,2007,15.6,,2007-12-26,,,,
North America,US,Alaska,Anchorage,12,27,2007,18.6,,2007-12-27,,,,
North America,US,Alaska,Anchorage,12,28,2007,23.2,,2007-12-28,,,,
North America,US,Alaska,Anchorage,12,29,2007,22.9,,2007-12-29,,,,
North America,US,Alaska,Anchorage,12,30,2007,21.9,,2007-12-30,,,,
North America,US,Alaska,Anchorage,12,31,2007,20.7,,2007-12-31,,,,
North America,US,Alaska,Anchorage,1,1,2008,23.6,,2008-01-01,,,,
North America,US,Alaska,Anchorage,1,2,2008,18.7,,2008-01-02,,,,
North America,US,Alaska,Anchorage,1,3,2008,19.6,,2008-01-03,,,,
North America,US,Alaska,Anchorage,1,4,2008,17.9,,2008-01-04,,,,
North America,US,Alaska,Anchorage,1,5,2008,10,,2008-01-05,,,,
North America,US,Alaska,Anchorage,1,6,2008,6,,2008-01-06,,,,
North America,US,Alaska,Anchorage,1,7,2008,9.4,,2008-01-07,,,,
North America,US,Alaska,Anchorage,1,8,2008,14.3,,2008-01-08,,,,
North America,US,Alaska,Anchorage,1,9,2008,15.7,,2008-01-09,,,,
North America,US,Alaska,Anchorage,1,10,2008,14.4,,2008-01-10,,,,
North America,US,Alaska,Anchorage,1,11,2008,8.7,,2008-01-11,,,,
North America,US,Alaska,Anchorage,1,12,2008,5.8,,2008-01-12,,,,
North America,US,Alaska,Anchorage,1,13,2008,0.1,,2008-01-13,,,,
North America,US,Alaska,Anchorage,1,14,2008,-4.7,,2008-01-14,,,,
North America,US,Alaska,Anchorage,1,15,2008,5.1,,2008-01-15,,,,
North America,US,Alaska,Anchorage,1,16,2008,20.3,,2008-01-16,,,,
North America,US,Alaska,Anchorage,1,17,2008,18.7,,2008-01-17,,,,
North America,US,Alaska,Anchorage,1,18,2008,22.3,,2008-01-18,,,,
North America,US,Alaska,Anchorage,1,19,2008,19.2,,2008-01-19,,,,
North America,US,Alaska,Anchorage,1,20,2008,25.9,,2008-01-20,,,,
North America,US,Alaska,Anchorage,1,21,2008,32.5,,2008-01-21,,,,
North America,US,Alaska,Anchorage,1,22,2008,37.7,,2008-01-22,,,,
North America,US,Alaska,Anchorage,1,23,2008,30.4,,2008-01-23,,,,
North America,US,Alaska,Anchorage,1,24,2008,11.1,,2008-01-24,,,,
North America,US,Alaska,Anchorage,1,25,2008,11.1,,2008-01-25,,,,
North America,US,Alaska,Anchorage,1,26,2008,10.6,,2008-01-26,,,,
North America,US,Alaska,Anchorage,1,27,2008,3,,2008-01-27,,,,
North America,US,Alaska,Anchorage,1,28,2008,10.1,,2008-01-28,,,,
North America,US,Alaska,Anchorage,1,29,2008,14.6,,2008-01-29,,,,
North America,US,Alaska,Anchorage,1,30,2008,8.6,,2008-01-30,,,,
North America,US,Alaska,Anchorage,1,31,2008,7.1,,2008-01-31,,,,
North America,US,Alaska,Anchorage,2,1,2008,2.8,,2008-02-01,,,,
North America,US,Alaska,Anchorage,2,2,2008,1.3,,2008-02-02,,,,
North America,US,Alaska,Anchorage,2,3,2008,2.2,,2008-02-03,,,,
North America,US,Alaska,Anchorage,2,4,2008,-3,,2008-02-04,,,,
North America,US,Alaska,Anchorage,2,5,2008,-4.5,,2008-02-05,,,,
North America,US,Alaska,Anchorage,2,6,2008,-1.6,,2008-02-06,,,,
North America,US,Alaska,Anchorage,2,7,2008,9.3,,2008-02-07,,,,
North America,US,Alaska,Anchorage,2,8,2008,3.4,,2008-02-08,,,,
North America,US,Alaska,Anchorage,2,9,2008,5.3,,2008-02-09,,,,
North America,US,Alaska,Anchorage,2,10,2008,-1.2,,2008-02-10,,,,
North America,US,Alaska,Anchorage,2,11,2008,7.2,,2008-02-11,,,,
North America,US,Alaska,Anchorage,2,12,2008,18.3,,2008-02-12,,,,
North America,US,Alaska,Anchorage,2,13,2008,19.9,,2008-02-13,,,,
North America,US,Alaska,Anchorage,2,14,2008,27.8,,2008-02-14,,,,
North America,US,Alaska,Anchorage,2,15,2008,20.1,,2008-02-15,,,,
North America,US,Alaska,Anchorage,2,16,2008,10.4,,2008-02-16,,,,
North America,US,Alaska,Anchorage,2,17,2008,22.2,,2008-02-17,,,,
North America,US,Alaska,Anchorage,2,18,2008,37.2,,2008-02-18,,,,
North America,US,Alaska,Anchorage,2,19,2008,34.2,,2008-02-19,,,,
North America,US,Alaska,Anchorage,2,20,2008,38.2,,2008-02-20,,,,
North America,US,Alaska,Anchorage,2,21,2008,34.3,,2008-02-21,,,,
North America,US,Alaska,Anchorage,2,22,2008,34.2,,2008-02-22,,,,
North America,US,Alaska,Anchorage,2,23,2008,29.2,,2008-02-23,,,,
North America,US,Alaska,Anchorage,2,24,2008,22.4,,2008-02-24,,,,
North America,US,Alaska,Anchorage,2,25,2008,20.8,,2008-02-25,,,,
North America,US,Alaska,Anchorage,2,26,2008,23.1,,2008-02-26,,,,
North America,US,Alaska,Anchorage,2,27,2008,24.6,,2008-02-27,,,,
North America,US,Alaska,Anchorage,2,28,2008,28.8,,2008-02-28,,,,
North America,US,Alaska,Anchorage,2,29,2008,26.7,,2008-02-29,,,,
North America,US,Alaska,Anchorage,3,1,2008,17.7,,2008-03-01,,,,
North America,US,Alaska,Anchorage,3,2,2008,20.2,,2008-03-02,,,,
North America,US,Alaska,Anchorage,3,3,2008,26.7,,2008-03-03,,,,
North America,US,Alaska,Anchorage,3,4,2008,38.8,,2008-03-04,,,,
North America,US,Alaska,Anchorage,3,5,2008,34.8,,2008-03-05,,,,
North America,US,Alaska,Anchorage,3,6,2008,38.3,,2008-03-06,,,,
North America,US,Alaska,Anchorage,3,7,2008,35.6,,2008-03-07,,,,
North America,US,Alaska,Anchorage,3,8,2008,36.7,,2008-03-08,,,,
North America,US,Alaska,Anchorage,3,9,2008,36.7,,2008-03-09,,,,
North America,US,Alaska,Anchorage,3,10,2008,37.7,,2008-03-10,,,,
North America,US,Alaska,Anchorage,3,11,2008,32.2,,2008-03-11,,,,
North America,US,Alaska,Anchorage,3,12,2008,29.1,,2008-03-12,,,,
North America,US,Alaska,Anchorage,3,13,2008,28.8,,2008-03-13,,,,
North America,US,Alaska,Anchorage,3,14,2008,23.8,,2008-03-14,,,,
North America,US,Alaska,Anchorage,3,15,2008,23.7,,2008-03-15,,,,
North America,US,Alaska,Anchorage,3,16,2008,26.9,,2008-03-16,,,,
North America,US,Alaska,Anchorage,3,17,2008,26.8,,2008-03-17,,,,
North America,US,Alaska,Anchorage,3,18,2008,24.9,,2008-03-18,,,,
North America,US,Alaska,Anchorage,3,19,2008,24.9,,2008-03-19,,,,
North America,US,Alaska,Anchorage,3,20,2008,25.8,,2008-03-20,,,,
North America,US,Alaska,Anchorage,3,21,2008,30.3,,2008-03-21,,,,
North America,US,Alaska,Anchorage,3,22,2008,31.7,,2008-03-22,,,,
North America,US,Alaska,Anchorage,3,23,2008,30.3,,2008-03-23,,,,
North America,US,Alaska,Anchorage,3,24,2008,30.2,,2008-03-24,,,,
North America,US,Alaska,Anchorage,3,25,2008,32.8,,2008-03-25,,,,
North America,US,Alaska,Anchorage,3,26,2008,31.5,,2008-03-26,,,,
North America,US,Alaska,Anchorage,3,27,2008,29.5,,2008-03-27,,,,
North America,US,Alaska,Anchorage,3,28,2008,26.7,,2008-03-28,,,,
North America,US,Alaska,Anchorage,3,29,2008,28.6,,2008-03-29,,,,
North America,US,Alaska,Anchorage,3,30,2008,34.7,,2008-03-30,,,,
North America,US,Alaska,Anchorage,3,31,2008,37.3,,2008-03-31,,,,
North America,US,Alaska,Anchorage,4,1,2008,36,,2008-04-01,,,,
North America,US,Alaska,Anchorage,4,2,2008,38.1,,2008-04-02,,,,
North America,US,Alaska,Anchorage,4,3,2008,39.2,,2008-04-03,,,,
North America,US,Alaska,Anchorage,4,4,2008,36.4,,2008-04-04,,,,
North America,US,Alaska,Anchorage,4,5,2008,35.4,,2008-04-05,,,,
North America,US,Alaska,Anchorage,4,6,2008,26,,2008-04-06,,,,
North America,US,Alaska,Anchorage,4,7,2008,24.6,,2008-04-07,,,,
North America,US,Alaska,Anchorage,4,8,2008,25.5,,2008-04-08,,,,
North America,US,Alaska,Anchorage,4,9,2008,27.4,,2008-04-09,,,,
North America,US,Alaska,Anchorage,4,10,2008,25.8,,2008-04-10,,,,
North America,US,Alaska,Anchorage,4,11,2008,25.7,,2008-04-11,,,,
North America,US,Alaska,Anchorage,4,12,2008,24.7,,2008-04-12,,,,
North America,US,Alaska,Anchorage,4,13,2008,27.1,,2008-04-13,,,,
North America,US,Alaska,Anchorage,4,14,2008,32.9,,2008-04-14,,,,
North America,US,Alaska,Anchorage,4,15,2008,34.5,,2008-04-15,,,,
North America,US,Alaska,Anchorage,4,16,2008,27.2,,2008-04-16,,,,
North America,US,Alaska,Anchorage,4,17,2008,28.5,,2008-04-17,,,,
North America,US,Alaska,Anchorage,4,18,2008,32.3,,2008-04-18,,,,
North America,US,Alaska,Anchorage,4,19,2008,35.6,,2008-04-19,,,,
North America,US,Alaska,Anchorage,4,20,2008,36.6,,2008-04-20,,,,
North America,US,Alaska,Anchorage,4,21,2008,38.7,,2008-04-21,,,,
North America,US,Alaska,Anchorage,4,22,2008,39,,2008-04-22,,,,
North America,US,Alaska,Anchorage,4,23,2008,41.5,,2008-04-23,,,,
North America,US,Alaska,Anchorage,4,24,2008,44.3,,2008-04-24,,,,
North America,US,Alaska,Anchorage,4,25,2008,40.2,,2008-04-25,,,,
North America,US,Alaska,Anchorage,4,26,2008,29.6,,2008-04-26,,,,
North America,US,Alaska,Anchorage,4,27,2008,36.4,,2008-04-27,,,,
North America,US,Alaska,Anchorage,4,28,2008,38.4,,2008-04-28,,,,
North America,US,Alaska,Anchorage,4,29,2008,37.9,,2008-04-29,,,,
North America,US,Alaska,Anchorage,4,30,2008,38.6,,2008-04-30,,,,
North America,US,Alaska,Anchorage,5,1,2008,40,,2008-05-01,,,,
North America,US,Alaska,Anchorage,5,2,2008,42.7,,2008-05-02,,,,
North America,US,Alaska,Anchorage,5,3,2008,42.8,,2008-05-03,,,,
North America,US,Alaska,Anchorage,5,4,2008,41.5,,2008-05-04,,,,
North America,US,Alaska,Anchorage,5,5,2008,44.1,,2008-05-05,,,,
North America,US,Alaska,Anchorage,5,6,2008,45.2,,2008-05-06,,,,
North America,US,Alaska,Anchorage,5,7,2008,45.6,,2008-05-07,,,,
North America,US,Alaska,Anchorage,5,8,2008,43.6,,2008-05-08,,,,
North America,US,Alaska,Anchorage,5,9,2008,44.4,,2008-05-09,,,,
North America,US,Alaska,Anchorage,5,10,2008,44.9,,2008-05-10,,,,
North America,US,Alaska,Anchorage,5,11,2008,49.2,,2008-05-11,,,,
North America,US,Alaska,Anchorage,5,12,2008,44.8,,2008-05-12,,,,
North America,US,Alaska,Anchorage,5,13,2008,43.6,,2008-05-13,,,,
North America,US,Alaska,Anchorage,5,14,2008,41.7,,2008-05-14,,,,
North America,US,Alaska,Anchorage,5,15,2008,44.2,,2008-05-15,,,,
North America,US,Alaska,Anchorage,5,16,2008,45,,2008-05-16,,,,
North America,US,Alaska,Anchorage,5,17,2008,44.4,,2008-05-17,,,,
North America,US,Alaska,Anchorage,5,18,2008,46.2,,2008-05-18,,,,
North America,US,Alaska,Anchorage,5,19,2008,44.9,,2008-05-19,,,,
North America,US,Alaska,Anchorage,5,20,2008,47.8,,2008-05-20,,,,
North America,US,Alaska,Anchorage,5,21,2008,50.9,,2008-05-21,,,,
North America,US,Alaska,Anchorage,5,22,2008,47.6,,2008-05-22,,,,
North America,US,Alaska,Anchorage,5,23,2008,49.6,,2008-05-23,,,,
North America,US,Alaska,Anchorage,5,24,2008,48,,2008-05-24,,,,
North America,US,Alaska,Anchorage,5,25,2008,44.4,,2008-05-25,,,,
North America,US,Alaska,Anchorage,5,26,2008,43.8,,2008-05-26,,,,
North America,US,Alaska,Anchorage,5,27,2008,49.3,,2008-05-27,,,,
North America,US,Alaska,Anchorage,5,28,2008,50.5,,2008-05-28,,,,
North America,US,Alaska,Anchorage,5,29,2008,53.5,,2008-05-29,,,,
North America,US,Alaska,Anchorage,5,30,2008,52.5,,2008-05-30,,,,
North America,US,Alaska,Anchorage,5,31,2008,53.3,,2008-05-31,,,,
North America,US,Alaska,Anchorage,6,1,2008,51.3,,2008-06-01,,,,
North America,US,Alaska,Anchorage,6,2,2008,49,,2008-06-02,,,,
North America,US,Alaska,Anchorage,6,3,2008,49.8,,2008-06-03,,,,
North America,US,Alaska,Anchorage,6,4,2008,48.1,,2008-06-04,,,,
North America,US,Alaska,Anchorage,6,5,2008,47.9,,2008-06-05,,,,
North America,US,Alaska,Anchorage,6,6,2008,47.9,,2008-06-06,,,,
North America,US,Alaska,Anchorage,6,7,2008,52.7,,2008-06-07,,,,
North America,US,Alaska,Anchorage,6,8,2008,48.5,,2008-06-08,,,,
North America,US,Alaska,Anchorage,6,9,2008,49.2,,2008-06-09,,,,
North America,US,Alaska,Anchorage,6,10,2008,50.3,,2008-06-10,,,,
North America,US,Alaska,Anchorage,6,11,2008,49.1,,2008-06-11,,,,
North America,US,Alaska,Anchorage,6,12,2008,47.7,,2008-06-12,,,,
North America,US,Alaska,Anchorage,6,13,2008,51.1,,2008-06-13,,,,
North America,US,Alaska,Anchorage,6,14,2008,52.3,,2008-06-14,,,,
North America,US,Alaska,Anchorage,6,15,2008,49.6,,2008-06-15,,,,
North America,US,Alaska,Anchorage,6,16,2008,51.7,,2008-06-16,,,,
North America,US,Alaska,Anchorage,6,17,2008,54.3,,2008-06-17,,,,
North America,US,Alaska,Anchorage,6,18,2008,54.3,,2008-06-18,,,,
North America,US,Alaska,Anchorage,6,19,2008,53.3,,2008-06-19,,,,
North America,US,Alaska,Anchorage,6,20,2008,52.7,,2008-06-20,,,,
North America,US,Alaska,Anchorage,6,21,2008,53,,2008-06-21,,,,
North America,US,Alaska,Anchorage,6,22,2008,53.2,,2008-06-22,,,,
North America,US,Alaska,Anchorage,6,23,2008,52.4,,2008-06-23,,,,
North America,US,Alaska,Anchorage,6,24,2008,52.4,,2008-06-24,,,,
North America,US,Alaska,Anchorage,6,25,2008,55.3,,2008-06-25,,,,
North America,US,Alaska,Anchorage,6,26,2008,53.6,,2008-06-26,,,,
North America,US,Alaska,Anchorage,6,27,2008,53.7,,2008-06-27,,,,
North America,US,Alaska,Anchorage,6,28,2008,52.9,,2008-06-28,,,,
North America,US,Alaska,Anchorage,6,29,2008,52.3,,2008-06-29,,,,
North America,US,Alaska,Anchorage,6,30,2008,51.9,,2008-06-30,,,,
North America,US,Alaska,Anchorage,7,1,2008,51.9,,2008-07-01,,,,
North America,US,Alaska,Anchorage,7,2,2008,55.7,,2008-07-02,,,,
North America,US,Alaska,Anchorage,7,3,2008,59.5,,2008-07-03,,,,
North America,US,Alaska,Anchorage,7,4,2008,57.2,,2008-07-04,,,,
North America,US,Alaska,Anchorage,7,5,2008,61.9,,2008-07-05,,,,
North America,US,Alaska,Anchorage,7,6,2008,60.4,,2008-07-06,,,,
North America,US,Alaska,Anchorage,7,7,2008,57.8,,2008-07-07,,,,
North America,US,Alaska,Anchorage,7,8,2008,52.3,,2008-07-08,,,,
North America,US,Alaska,Anchorage,7,9,2008,53.7,,2008-07-09,,,,
North America,US,Alaska,Anchorage,7,10,2008,55.5,,2008-07-10,,,,
North America,US,Alaska,Anchorage,7,11,2008,55.2,,2008-07-11,,,,
North America,US,Alaska,Anchorage,7,12,2008,55.4,,2008-07-12,,,,
North America,US,Alaska,Anchorage,7,13,2008,54.9,,2008-07-13,,,,
North America,US,Alaska,Anchorage,7,14,2008,54.3,,2008-07-14,,,,
North America,US,Alaska,Anchorage,7,15,2008,56.8,,2008-07-15,,,,
North America,US,Alaska,Anchorage,7,16,2008,57.4,,2008-07-16,,,,
North America,US,Alaska,Anchorage,7,17,2008,54.5,,2008-07-17,,,,
North America,US,Alaska,Anchorage,7,18,2008,50.8,,2008-07-18,,,,
North America,US,Alaska,Anchorage,7,19,2008,53.2,,2008-07-19,,,,
North America,US,Alaska,Anchorage,7,20,2008,57.1,,2008-07-20,,,,
North America,US,Alaska,Anchorage,7,21,2008,55.5,,2008-07-21,,,,
North America,US,Alaska,Anchorage,7,22,2008,52,,2008-07-22,,,,
North America,US,Alaska,Anchorage,7,23,2008,50.2,,2008-07-23,,,,
North America,US,Alaska,Anchorage,7,24,2008,50.1,,2008-07-24,,,,
North America,US,Alaska,Anchorage,7,25,2008,54.5,,2008-07-25,,,,
North America,US,Alaska,Anchorage,7,26,2008,57.1,,2008-07-26,,,,
North America,US,Alaska,Anchorage,7,27,2008,53,,2008-07-27,,,,
North America,US,Alaska,Anchorage,7,28,2008,52.3,,2008-07-28,,,,
North America,US,Alaska,Anchorage,7,29,2008,55.4,,2008-07-29,,,,
North America,US,Alaska,Anchorage,7,30,2008,60.1,,2008-07-30,,,,
North America,US,Alaska,Anchorage,7,31,2008,59.2,,2008-07-31,,,,
North America,US,Alaska,Anchorage,8,1,2008,59.2,,2008-08-01,,,,
North America,US,Alaska,Anchorage,8,2,2008,56,,2008-08-02,,,,
North America,US,Alaska,Anchorage,8,3,2008,55.4,,2008-08-03,,,,
North America,US,Alaska,Anchorage,8,4,2008,55.3,,2008-08-04,,,,
North America,US,Alaska,Anchorage,8,5,2008,54.6,,2008-08-05,,,,
North America,US,Alaska,Anchorage,8,6,2008,54.5,,2008-08-06,,,,
North America,US,Alaska,Anchorage,8,7,2008,56.4,,2008-08-07,,,,
North America,US,Alaska,Anchorage,8,8,2008,52.8,,2008-08-08,,,,
North America,US,Alaska,Anchorage,8,9,2008,55.3,,2008-08-09,,,,
North America,US,Alaska,Anchorage,8,10,2008,53.6,,2008-08-10,,,,
North America,US,Alaska,Anchorage,8,11,2008,56.1,,2008-08-11,,,,
North America,US,Alaska,Anchorage,8,12,2008,55.2,,2008-08-12,,,,
North America,US,Alaska,Anchorage,8,13,2008,56.8,,2008-08-13,,,,
North America,US,Alaska,Anchorage,8,14,2008,56.7,,2008-08-14,,,,
North America,US,Alaska,Anchorage,8,15,2008,55.8,,2008-08-15,,,,
North America,US,Alaska,Anchorage,8,16,2008,56.8,,2008-08-16,,,,
North America,US,Alaska,Anchorage,8,17,2008,54.6,,2008-08-17,,,,
North America,US,Alaska,Anchorage,8,18,2008,-99,,2008-08-18,,,,
North America,US,Alaska,Anchorage,8,19,2008,55.5,,2008-08-19,,,,
North America,US,Alaska,Anchorage,8,20,2008,56.8,,2008-08-20,,,,
North America,US,Alaska,Anchorage,8,21,2008,57.8,,2008-08-21,,,,
North America,US,Alaska,Anchorage,8,22,2008,55.9,,2008-08-22,,,,
North America,US,Alaska,Anchorage,8,23,2008,56.3,,2008-08-23,,,,
North America,US,Alaska,Anchorage,8,24,2008,54.1,,2008-08-24,,,,
North America,US,Alaska,Anchorage,8,25,2008,56.8,,2008-08-25,,,,
North America,US,Alaska,Anchorage,8,26,2008,55.5,,2008-08-26,,,,
North America,US,Alaska,Anchorage,8,27,2008,54.9,,2008-08-27,,,,
North America,US,Alaska,Anchorage,8,28,2008,54.1,,2008-08-28,,,,
North America,US,Alaska,Anchorage,8,29,2008,54.8,,2008-08-29,,,,
North America,US,Alaska,Anchorage,8,30,2008,54,,2008-08-30,,,,
North America,US,Alaska,Anchorage,8,31,2008,52,,2008-08-31,,,,
North America,US,Alaska,Anchorage,9,1,2008,51.7,,2008-09-01,,,,
North America,US,Alaska,Anchorage,9,2,2008,53.8,,2008-09-02,,,,
North America,US,Alaska,Anchorage,9,3,2008,53.6,,2008-09-03,,,,
North America,US,Alaska,Anchorage,9,4,2008,52.9,,2008-09-04,,,,
